Time,Mic 1,Mic 2,Mic 3,Mic 4,Mic 5,Mic 6,Mic 7,Mic 8
0.000,57.851,59.297,56.057,56.119,56.546,59.222,59.353,61.235
0.000,57.883,59.247,56.049,56.204,56.612,59.202,59.318,61.302
0.000,57.925,59.232,55.935,56.195,56.591,59.157,59.308,61.307
0.000,57.867,59.152,55.995,56.224,56.533,59.072,59.268,61.227
0.000,57.895,59.122,55.960,56.250,56.564,59.066,59.260,61.385
0.000,57.838,59.102,55.936,56.237,56.536,59.031,59.191,61.318
2.325,57.804,59.011,55.910,56.200,56.468,59.033,59.188,61.478
0.000,57.765,58.923,55.907,56.164,56.370,58.988,59.082,62.193
0.000,57.769,58.948,55.849,56.190,56.367,58.963,59.054,61.965
0.000,57.850,58.937,55.801,56.163,56.303,58.934,59.087,61.869
0.000,57.840,58.893,55.734,56.078,56.233,58.872,59.045,61.772
0.000,57.812,58.859,55.709,56.072,56.299,58.815,58.992,61.550
0.000,57.863,58.864,55.693,56.044,56.270,58.832,59.006,61.381
0.000,57.851,58.815,55.660,55.984,56.231,58.809,58.991,61.166
2.422,57.881,58.867,55.625,55.991,56.271,58.867,58.996,61.913
0.000,57.854,58.911,55.639,56.025,56.301,58.947,59.026,62.296
0.000,57.819,58.853,55.671,56.043,56.276,58.918,59.031,62.725
0.000,57.855,58.891,55.715,56.136,56.479,59.044,59.124,62.878
0.000,57.791,58.876,55.716,56.209,56.558,59.031,59.107,62.824
0.000,57.781,58.800,55.721,56.129,56.514,58.995,59.046,62.618
0.000,57.685,58.817,55.713,56.165,56.536,59.025,59.031,62.475
0.000,57.638,58.901,55.841,56.180,56.553,58.961,59.042,62.375
2.524,57.576,58.870,55.870,56.104,56.563,59.027,59.115,62.146
0.000,57.485,58.851,55.900,56.116,56.571,58.946,59.091,61.925
0.000,57.491,58.959,55.949,56.207,56.653,59.007,59.101,61.976
0.000,57.546,59.059,56.054,56.179,56.726,58.980,59.239,62.749
0.000,57.510,59.100,56.220,56.134,56.727,58.967,59.205,62.709
0.000,57.491,59.106,56.229,56.118,56.764,58.984,59.188,62.821
0.000,57.432,59.106,56.237,56.084,56.793,58.962,59.178,62.767
0.000,57.431,59.133,56.240,56.092,56.785,58.997,59.195,62.811
2.619,57.362,59.100,56.235,56.094,56.762,58.961,59.088,63.514
0.000,57.330,59.145,56.243,56.134,56.815,58.923,59.082,63.433
0.000,57.324,59.160,56.296,56.131,56.876,58.930,59.073,63.204
0.000,57.228,59.146,56.316,56.175,56.969,58.909,59.016,62.919
0.000,57.289,59.213,56.391,56.255,57.069,58.904,59.070,62.831
0.000,57.294,59.194,56.409,56.251,57.102,58.918,59.061,62.647
0.000,57.323,59.210,56.420,56.204,57.051,58.860,59.032,62.487
2.724,57.369,59.230,56.403,56.217,57.020,58.886,59.026,62.465
0.000,57.381,59.297,56.414,56.214,57.082,58.881,59.022,62.402
0.000,57.391,59.304,56.481,56.196,57.057,58.905,59.061,62.810
0.000,57.412,59.422,56.537,56.216,57.052,58.912,58.996,63.007
0.000,57.397,59.425,56.534,56.235,57.053,58.912,58.972,63.595
0.000,57.362,59.409,56.505,56.191,57.083,58.922,58.968,63.607
0.000,57.294,59.429,56.510,56.176,57.075,58.871,58.893,63.384
0.000,57.346,59.443,56.509,56.202,57.248,58.907,58.868,63.251
2.815,57.260,59.455,56.536,56.172,57.246,58.866,58.914,63.006
0.000,57.202,59.420,56.581,56.138,57.206,58.826,58.897,62.751
0.000,57.212,59.495,56.651,56.284,57.241,58.840,58.868,62.524
0.000,57.176,59.492,56.633,56.236,57.301,58.823,58.875,62.303
0.000,57.130,59.467,56.687,56.242,57.351,58.858,58.849,62.069
0.000,57.107,59.512,56.722,56.297,57.352,58.842,58.832,62.215
0.000,57.112,59.586,56.788,56.352,57.409,58.860,58.864,62.086
0.000,57.140,59.552,56.834,56.361,57.452,58.879,58.857,62.101
2.914,57.051,59.481,56.786,56.345,57.445,58.816,58.823,62.506
0.000,57.094,59.562,56.805,56.382,57.476,58.840,58.829,62.674
0.000,57.176,59.688,56.917,56.399,57.483,58.875,58.896,62.831
0.000,57.174,59.676,56.956,56.402,57.506,58.885,58.883,62.635
0.000,57.150,59.678,56.925,56.474,57.544,58.915,58.882,64.081
0.000,57.057,59.734,56.966,56.468,57.543,58.887,58.843,64.227
0.000,57.026,59.680,57.009,56.450,57.511,58.874,58.871,64.282
0.000,56.993,59.692,56.995,56.432,57.510,58.893,58.821,64.413
3.012,56.947,59.661,56.970,56.449,57.571,58.858,58.803,64.298
0.000,57.007,59.677,56.929,56.393,57.553,58.856,58.792,64.075
0.000,56.990,59.665,57.008,56.448,57.531,58.833,58.779,63.896
0.000,56.991,59.675,57.011,56.490,57.589,58.866,58.797,63.763
