Time,Mic 1,Mic 2,Mic 3,Mic 4,Mic 5,Mic 6,Mic 7,Mic 8
0.000,76.341,76.412,75.047,71.150,72.586,75.385,77.362,83.469
0.000,76.426,76.495,74.990,71.180,72.525,75.383,77.436,83.726
0.000,76.420,76.503,75.012,71.204,72.454,75.377,77.494,83.967
0.000,76.421,76.588,75.112,71.217,72.484,75.372,77.460,84.336
2.923,76.430,76.587,75.115,71.230,72.513,75.333,77.418,84.178
0.000,76.413,76.539,75.159,71.320,72.558,75.402,77.388,84.493
0.000,76.444,76.582,75.181,71.342,72.542,75.379,77.392,84.822
0.000,76.466,76.513,75.205,71.380,72.594,75.279,77.314,84.510
0.000,76.383,76.498,75.159,71.413,72.608,75.245,77.308,85.095
0.000,76.376,76.478,75.148,71.354,72.618,75.238,77.270,84.893
0.000,76.351,76.469,75.106,71.301,72.583,75.176,77.270,84.950
0.000,76.318,76.445,75.033,71.277,72.570,75.147,77.236,84.690
3.026,76.323,76.412,75.011,71.312,72.597,75.147,77.287,84.333
0.000,76.393,76.398,75.009,71.270,72.588,75.174,77.342,84.438
0.000,76.375,76.348,74.989,71.280,72.616,75.206,77.326,84.580
0.000,76.315,76.326,74.960,71.243,72.587,75.211,77.306,84.387
0.000,76.368,76.266,74.956,71.212,72.654,75.252,77.343,84.484
0.000,76.311,76.205,74.875,71.188,72.548,75.234,77.304,84.366
0.000,76.283,76.232,74.869,71.231,72.452,75.248,77.343,84.495
0.000,76.342,76.307,74.980,71.219,72.426,75.349,77.325,85.072
3.123,76.364,76.334,74.987,71.253,72.355,75.311,77.343,85.007
0.000,76.335,76.404,75.052,71.303,72.370,75.320,77.444,84.787
0.000,76.420,76.477,75.073,71.307,72.342,75.365,77.456,84.773
0.000,76.400,76.449,75.024,71.313,72.339,75.373,77.447,84.773
0.000,76.415,76.482,75.076,71.335,72.350,75.472,77.442,84.678
0.000,76.391,76.476,75.102,71.342,72.358,75.511,77.468,84.454
0.000,76.419,76.527,75.138,71.357,72.417,75.559,77.550,84.164
3.219,76.418,76.466,75.111,71.291,72.496,75.544,77.528,84.364
0.000,76.439,76.478,75.108,71.308,72.486,75.520,77.504,85.017
0.000,76.536,76.494,75.137,71.339,72.506,75.523,77.516,84.697
0.000,76.552,76.504,75.161,71.351,72.558,75.488,77.519,84.415
0.000,76.678,76.530,75.176,71.427,72.561,75.518,77.530,84.303
0.000,76.762,76.589,75.229,71.452,72.547,75.482,77.548,84.366
0.000,76.745,76.529,75.203,71.428,72.582,75.450,77.527,84.611
0.000,76.696,76.564,75.196,71.389,72.616,75.472,77.566,84.274
3.323,76.714,76.616,75.224,71.354,72.627,75.593,77.610,84.372
0.000,76.732,76.571,75.285,71.354,72.689,75.620,77.634,84.465
0.000,76.701,76.639,75.304,71.336,72.708,75.571,77.577,84.675
0.000,76.675,76.569,75.240,71.378,72.676,75.534,77.541,84.798
0.000,76.587,76.479,75.145,71.314,72.643,75.480,77.439,84.977
0.000,76.539,76.446,75.098,71.209,72.589,75.458,77.431,84.997
0.000,76.490,76.464,75.136,71.175,72.562,75.537,77.486,85.632
0.000,76.479,76.499,75.116,71.097,72.537,75.584,77.509,85.545
3.414,76.433,76.461,75.147,71.079,72.555,75.624,77.468,86.269
0.000,76.438,76.493,75.141,71.077,72.524,75.619,77.448,85.967
0.000,76.383,76.522,75.144,71.076,72.527,75.717,77.459,86.163
0.000,76.358,76.488,75.175,71.069,72.523,75.727,77.439,86.123
0.000,76.309,76.505,75.174,71.038,72.465,75.714,77.446,85.950
0.000,76.330,76.563,75.228,71.036,72.442,75.853,77.533,86.109
0.000,76.363,76.598,75.266,71.020,72.490,75.819,77.557,86.113
0.000,76.410,76.642,75.314,71.058,72.508,75.854,77.569,86.086
3.511,76.399,76.608,75.322,71.034,72.521,75.839,77.631,85.935
0.000,76.479,76.653,75.375,71.086,72.501,75.839,77.643,86.332
0.000,76.507,76.684,75.408,71.131,72.504,75.846,77.569,85.983
0.000,76.489,76.686,75.389,71.116,72.541,75.850,77.572,85.878
0.000,76.490,76.741,75.424,71.169,72.512,75.772,77.574,85.653
0.000,76.468,76.785,75.478,71.177,72.518,75.698,77.578,85.534
0.000,76.426,76.783,75.492,71.156,72.556,75.704,77.551,85.470
0.000,76.447,76.779,75.485,71.183,72.522,75.701,77.504,85.899
3.611,76.569,76.783,75.526,71.143,72.530,75.718,77.488,85.911
0.000,76.515,76.733,75.470,71.121,72.562,75.720,77.425,85.850
0.000,76.501,76.716,75.429,71.155,72.587,75.713,77.411,85.591
0.000,76.545,76.700,75.395,71.093,72.586,75.669,77.337,85.840
0.000,76.534,76.720,75.356,71.100,72.568,75.638,77.305,85.662
0.000,76.481,76.696,75.287,71.058,72.591,75.657,77.339,85.685
0.000,76.471,76.742,75.284,71.012,72.547,75.704,77.382,85.604
3.709,76.427,76.768,75.291,70.980,72.686,75.722,77.407,85.573
0.000,76.360,76.704,75.246,70.966,72.761,75.692,77.389,86.018
0.000,76.331,76.624,75.211,70.956,72.789,75.659,77.344,85.697
0.000,76.305,76.619,75.177,70.884,72.809,75.598,77.331,85.540
0.000,76.282,76.573,75.116,70.850,72.836,75.534,77.358,85.350
0.000,76.299,76.602,75.126,70.795,72.810,75.557,77.389,85.290
0.000,76.333,76.583,75.087,70.742,72.791,75.548,77.361,84.983
0.000,76.343,76.591,75.120,70.730,72.862,75.577,77.362,84.824
3.806,76.336,76.547,75.128,70.739,72.865,75.532,77.396,84.810
0.000,76.409,76.582,75.152,70.698,72.926,75.648,77.466,84.489
0.000,76.437,76.528,75.143,70.760,72.911,75.612,77.483,84.344
0.000,76.421,76.532,75.098,70.765,72.908,75.527,77.419,84.044
0.000,76.346,76.525,75.086,70.795,72.932,75.460,77.417,83.757
0.000,76.324,76.518,75.138,70.851,72.975,75.500,77.458,83.852
0.000,76.340,76.479,75.126,70.851,72.967,75.476,77.485,84.784
0.000,76.302,76.541,75.179,70.876,72.977,75.546,77.546,84.602
3.909,76.329,76.602,75.234,70.924,72.991,75.606,77.645,84.279
0.000,76.394,76.589,75.252,70.926,72.971,75.580,77.682,83.973
0.000,76.376,76.615,75.275,70.920,72.976,75.577,77.679,83.937
0.000,76.400,76.627,75.277,70.921,73.067,75.579,77.666,84.043
0.000,76.379,76.627,75.376,71.036,73.089,75.568,77.627,83.982
0.000,76.339,76.672,75.337,71.045,73.057,75.551,77.696,83.708
0.000,76.373,76.739,75.360,71.066,73.063,75.602,77.816,83.469
0.000,76.452,76.742,75.310,71.060,73.113,75.586,77.816,83.361
4.007,76.501,76.659,75.240,71.062,73.154,75.612,77.806,83.316
0.000,76.580,76.705,75.278,71.136,73.207,75.714,77.814,83.253
0.000,76.591,76.742,75.440,71.169,73.228,75.767,77.824,83.152
0.000,76.606,76.716,75.414,71.175,73.266,75.741,77.857,83.413
0.000,76.611,76.802,75.380,71.124,73.215,75.746,77.851,83.677
0.000,76.660,76.916,75.397,71.115,73.209,75.714,77.882,83.873
0.000,76.661,76.932,75.390,71.118,73.203,75.735,77.881,84.197
0.000,76.635,76.953,75.395,71.157,73.269,75.838,77.914,84.286
4.099,76.652,77.001,75.502,71.184,73.260,75.895,77.998,84.320
0.000,76.631,76.962,75.526,71.150,73.313,75.917,77.986,84.157
0.000,76.579,76.993,75.543,71.130,73.311,75.868,77.960,84.369
0.000,76.648,76.973,75.466,71.152,73.323,75.830,77.943,84.608
0.000,76.645,76.933,75.442,71.099,73.282,75.790,77.896,84.356
0.000,76.637,76.929,75.408,71.112,73.293,75.809,77.895,84.093
0.000,76.668,76.963,75.447,71.120,73.215,75.812,77.908,84.589
4.198,76.663,76.932,75.397,71.127,73.237,75.827,77.930,84.615
0.000,76.608,76.903,75.330,71.117,73.259,75.763,77.937,84.608
0.000,76.636,76.961,75.272,71.085,73.260,75.686,77.927,84.635
0.000,76.650,76.991,75.234,71.070,73.289,75.644,78.005,85.032
0.000,76.644,76.966,75.241,71.047,73.333,75.617,78.024,84.735
0.000,76.596,76.972,75.268,71.101,73.319,75.589,78.033,84.622
0.000,76.617,76.993,75.250,71.129,73.311,75.621,78.026,84.571
0.000,76.634,76.991,75.238,71.049,73.321,75.579,78.015,84.991
4.292,76.659,76.956,75.185,70.935,73.307,75.582,77.951,85.592
0.000,76.603,76.888,75.169,70.852,73.256,75.580,77.868,85.717
0.000,76.581,76.801,75.152,70.840,73.276,75.589,77.819,85.587
0.000,76.517,76.746,75.121,70.873,73.253,75.600,77.740,85.488
0.000,76.476,76.719,75.077,70.860,73.221,75.658,77.761,85.478
0.000,76.451,76.700,75.029,70.835,73.189,75.601,77.777,85.319
0.000,76.452,76.646,74.983,70.795,73.153,75.540,77.792,85.082
0.000,76.423,76.598,74.938,70.808,73.099,75.551,77.822,85.647
4.395,76.463,76.647,74.940,70.867,73.053,75.578,77.847,85.516
0.000,76.513,76.645,75.029,70.875,73.005,75.506,77.820,85.839
0.000,76.446,76.593,74.968,70.884,72.952,75.532,77.797,85.724
0.000,76.442,76.629,74.974,70.835,72.893,75.499,77.846,85.488
0.000,76.380,76.635,74.991,70.837,72.889,75.474,77.800,85.160
0.000,76.308,76.638,74.964,70.765,72.869,75.487,77.774,84.933
0.000,76.295,76.623,74.952,70.747,72.814,75.552,77.801,84.645
0.000,76.327,76.708,75.067,70.778,72.774,75.631,77.776,84.653
4.491,76.385,76.731,75.040,70.779,72.803,75.611,77.712,84.695
0.000,76.417,76.712,75.036,70.811,72.814,75.556,77.702,85.067
0.000,76.464,76.705,75.027,70.821,72.828,75.581,77.683,85.065
0.000,76.478,76.697,75.097,70.847,72.812,75.611,77.630,85.061
0.000,76.421,76.644,75.071,70.906,72.800,75.562,77.558,84.836
0.000,76.502,76.655,75.107,70.916,72.728,75.526,77.487,84.945
0.000,76.489,76.636,75.143,70.894,72.703,75.575,77.479,84.838
0.000,76.471,76.558,75.107,70.841,72.710,75.603,77.432,84.975
4.592,76.453,76.588,75.158,70.869,72.698,75.650,77.440,85.138
0.000,76.438,76.568,75.156,70.789,72.680,75.662,77.426,84.968
