Time,Mic 1,Mic 2,Mic 3,Mic 4,Mic 5,Mic 6,Mic 7,Mic 8
0.000,75.805,75.218,73.702,71.011,69.019,74.307,76.753,77.376
0.000,75.706,75.123,73.626,70.899,69.034,74.211,76.750,77.324
0.000,75.829,75.227,73.581,70.916,69.017,74.163,76.762,77.448
1.745,75.714,75.232,73.555,70.873,68.992,74.122,76.749,77.442
0.000,75.726,75.267,73.685,70.892,69.056,74.133,76.719,77.489
0.000,75.653,75.260,73.660,70.864,69.050,74.133,76.802,77.411
0.000,75.650,75.245,73.621,70.897,69.038,74.082,76.791,77.401
0.000,75.561,75.233,73.592,70.900,68.993,74.067,76.736,77.343
0.000,75.497,75.273,73.648,70.956,68.913,74.097,76.742,77.291
0.000,75.559,75.305,73.718,70.987,68.941,74.085,76.730,77.316
0.000,75.567,75.383,73.662,70.989,69.117,74.083,76.818,77.370
1.846,75.537,75.404,73.769,71.017,69.080,74.047,76.837,77.338
0.000,75.543,75.337,73.725,71.104,69.199,74.008,76.768,77.312
0.000,75.594,75.412,73.793,71.118,69.190,74.047,76.857,77.358
0.000,75.585,75.444,73.812,71.246,69.268,74.042,76.812,77.331
0.000,75.719,75.533,73.872,71.330,69.285,74.053,76.813,77.347
0.000,75.677,75.457,73.838,71.296,69.307,73.998,76.753,77.307
0.000,75.684,75.443,73.790,71.228,69.361,73.911,76.684,77.255
0.000,75.624,75.386,73.705,71.188,69.384,73.909,76.733,77.247
1.944,75.544,75.374,73.657,71.113,69.259,73.852,76.671,77.252
0.000,75.567,75.363,73.695,71.019,69.160,73.844,76.671,77.237
0.000,75.456,75.254,73.608,70.867,69.098,73.856,76.655,77.192
0.000,75.467,75.200,73.657,70.819,69.057,73.837,76.591,77.130
0.000,75.519,75.168,73.670,70.872,69.009,73.825,76.596,77.181
0.000,75.499,75.281,73.745,70.959,69.049,73.862,76.675,77.226
0.000,75.536,75.305,73.745,71.065,69.034,73.882,76.666,77.247
0.000,75.513,75.311,73.729,71.099,69.027,74.036,76.724,77.425
2.040,75.561,75.299,73.664,71.089,69.116,73.981,76.733,77.433
0.000,75.545,75.277,73.588,71.095,69.048,73.985,76.729,77.370
0.000,75.595,75.212,73.505,71.010,68.970,73.898,76.667,77.381
0.000,75.565,75.199,73.473,70.942,68.906,73.914,76.655,77.312
0.000,75.548,75.198,73.614,70.897,68.934,73.901,76.675,77.350
0.000,75.527,75.228,73.577,70.859,69.024,73.874,76.671,77.268
0.000,75.681,75.306,73.664,70.963,69.007,73.857,76.740,77.295
0.000,75.752,75.242,73.589,70.958,69.083,73.904,76.715,77.303
2.138,75.776,75.332,73.559,71.010,69.077,73.892,76.795,77.400
0.000,75.795,75.233,73.533,70.910,69.098,73.965,76.733,77.384
0.000,75.844,75.335,73.619,70.994,69.109,73.965,76.759,77.526
0.000,75.871,75.480,73.669,71.122,69.204,73.979,76.844,77.625
0.000,75.900,75.564,73.774,71.184,69.225,74.088,76.916,77.619
0.000,75.881,75.490,73.690,71.101,69.257,74.017,76.826,77.607
0.000,75.782,75.433,73.633,71.067,69.223,74.042,76.789,77.551
2.233,75.776,75.468,73.575,70.998,69.161,73.960,76.773,77.534
0.000,75.857,75.548,73.551,71.099,69.197,74.013,76.741,77.584
0.000,75.850,75.571,73.547,71.099,69.177,73.976,76.735,77.542
0.000,75.816,75.582,73.503,71.013,69.078,73.950,76.772,77.617
0.000,75.788,75.573,73.596,71.042,69.120,73.980,76.762,77.610
0.000,75.724,75.537,73.665,70.985,69.125,73.953,76.730,77.588
0.000,75.706,75.516,73.648,70.951,69.051,73.971,76.719,77.578
0.000,75.796,75.563,73.709,71.053,69.180,74.026,76.777,77.627
2.337,75.728,75.602,73.739,71.059,69.102,73.984,76.731,77.597
0.000,75.802,75.802,73.769,71.037,69.058,74.022,76.847,77.725
0.000,75.777,75.883,73.793,71.098,69.130,74.115,76.880,77.816
0.000,75.742,75.912,73.831,71.064,69.098,74.065,76.912,77.766
0.000,75.805,75.900,73.765,71.112,69.047,74.107,76.907,77.673
0.000,75.721,75.769,73.641,71.044,68.938,74.063,76.854,77.608
0.000,75.625,75.654,73.622,71.014,68.816,74.055,76.765,77.664
0.000,75.629,75.689,73.641,70.940,68.752,74.112,76.830,77.608
2.430,75.640,75.619,73.704,70.960,68.743,74.156,76.810,77.697
0.000,75.621,75.653,73.686,70.957,68.796,74.146,76.823,77.695
0.000,75.666,75.693,73.692,70.973,68.824,74.139,76.903,77.752
0.000,75.730,75.645,73.657,70.983,68.765,73.971,76.812,77.698
0.000,75.646,75.542,73.666,70.989,68.747,73.864,76.761,77.632
0.000,75.562,75.456,73.555,70.876,68.686,73.812,76.699,77.579
0.000,75.678,75.466,73.510,70.793,68.674,73.876,76.729,77.534
0.000,75.737,75.567,73.549,70.710,68.645,73.893,76.833,77.548
2.531,75.756,75.515,73.517,70.751,68.712,73.843,76.816,77.540
0.000,75.750,75.555,73.533,70.767,68.733,73.819,76.858,77.530
0.000,75.836,75.608,73.582,70.871,68.842,73.797,76.918,77.576
0.000,75.871,75.592,73.685,70.877,68.790,73.796,76.926,77.634
0.000,75.848,75.539,73.699,70.912,68.789,73.780,76.832,77.672
0.000,75.812,75.423,73.619,70.792,68.682,73.759,76.806,77.648
0.000,75.746,75.407,73.569,70.784,68.616,73.774,76.842,77.707
0.000,75.741,75.462,73.624,70.895,68.540,73.870,76.880,77.722
2.632,75.754,75.435,73.651,70.951,68.652,73.888,76.866,77.706
0.000,75.786,75.528,73.738,70.927,68.735,73.910,76.946,77.667
0.000,75.717,75.536,73.807,70.987,68.722,73.853,76.970,77.590
0.000,75.770,75.541,73.766,71.018,68.758,73.825,76.999,77.597
0.000,75.775,75.526,73.822,70.993,68.734,73.778,76.957,77.570
0.000,75.809,75.573,73.739,70.939,68.649,73.751,76.923,77.475
0.000,75.811,75.634,73.684,70.907,68.647,73.722,76.920,77.532
2.729,75.719,75.529,73.622,70.872,68.683,73.762,76.805,77.463
0.000,75.639,75.488,73.662,70.811,68.665,73.780,76.770,77.439
0.000,75.699,75.495,73.624,70.799,68.754,73.805,76.743,77.433
0.000,75.770,75.556,73.745,70.966,68.916,73.997,76.794,77.552
0.000,75.708,75.538,73.712,70.971,68.853,74.035,76.764,77.520
0.000,75.697,75.562,73.744,71.031,68.823,74.077,76.764,77.550
0.000,75.796,75.597,73.772,70.999,68.818,74.166,76.853,77.626
0.000,75.794,75.600,73.778,71.057,68.755,74.166,76.829,77.574
2.827,75.775,75.579,73.801,71.051,68.733,74.185,76.835,77.474
0.000,75.801,75.530,73.767,71.088,68.828,74.232,76.768,77.484
0.000,75.836,75.481,73.790,71.095,68.747,74.158,76.734,77.496
0.000,75.734,75.413,73.773,71.029,68.762,74.087,76.687,77.453
0.000,75.667,75.333,73.704,71.068,68.750,74.014,76.584,77.416
0.000,75.671,75.341,73.703,71.125,68.797,74.117,76.595,77.442
0.000,75.596,75.332,73.742,71.161,68.905,74.216,76.573,77.441
0.000,75.579,75.406,73.774,71.096,68.942,74.131,76.576,77.403
2.926,75.489,75.344,73.745,71.096,68.946,74.102,76.576,77.362
0.000,75.572,75.376,73.699,71.022,68.889,74.145,76.621,77.394
0.000,75.518,75.321,73.553,70.936,68.723,74.038,76.593,77.371
0.000,75.571,75.316,73.518,70.948,68.725,74.103,76.656,77.397
0.000,75.550,75.265,73.502,70.953,68.664,73.993,76.621,77.398
0.000,75.478,75.239,73.532,70.910,68.655,73.953,76.604,77.353
0.000,75.477,75.294,73.489,70.854,68.628,73.856,76.608,77.296
0.000,75.398,75.330,73.450,70.774,68.630,73.814,76.604,77.224
3.022,75.339,75.224,73.467,70.716,68.659,73.727,76.512,77.163
0.000,75.373,75.206,73.591,70.842,68.621,73.790,76.486,77.212
0.000,75.369,75.261,73.490,70.851,68.543,73.804,76.559,77.225
0.000,75.309,75.207,73.384,70.834,68.620,73.744,76.495,77.230
0.000,75.346,75.220,73.442,70.801,68.649,73.708,76.411,77.192
0.000,75.404,75.264,73.528,70.939,68.668,73.790,76.381,77.196
0.000,75.399,75.295,73.481,70.814,68.596,73.806,76.459,77.212
0.000,75.427,75.207,73.497,70.781,68.650,73.783,76.478,77.228
3.118,75.485,75.284,73.588,70.769,68.734,73.826,76.565,77.286
0.000,75.577,75.283,73.545,70.740,68.747,73.851,76.586,77.424
0.000,75.524,75.346,73.607,70.942,68.745,73.818,76.577,77.395
0.000,75.502,75.293,73.675,70.994,68.791,73.829,76.540,77.433
0.000,75.689,75.521,73.743,71.166,68.990,73.900,76.621,77.524
0.000,75.696,75.521,73.791,71.180,69.052,73.912,76.590,77.465
0.000,75.694,75.590,73.866,71.174,69.020,74.018,76.645,77.559
3.218,75.648,75.541,73.868,71.243,69.089,73.988,76.729,77.571
0.000,75.747,75.490,73.784,71.307,69.092,73.900,76.731,77.636
0.000,75.793,75.524,73.909,71.345,69.139,73.962,76.690,77.577
0.000,75.759,75.547,73.896,71.247,69.112,74.020,76.737,77.539
0.000,75.806,75.578,73.846,71.161,69.130,73.990,76.731,77.491
0.000,75.769,75.605,73.857,71.108,69.132,74.028,76.755,77.533
0.000,75.716,75.564,73.771,71.060,69.097,73.913,76.664,77.422
0.000,75.628,75.481,73.765,71.115,69.054,73.924,76.656,77.385
3.320,75.664,75.597,73.825,71.140,69.161,73.975,76.764,77.497
0.000,75.647,75.607,73.806,71.151,69.168,73.956,76.754,77.444
0.000,75.667,75.589,73.840,71.118,69.258,73.916,76.667,77.404
0.000,75.736,75.625,73.827,71.105,69.159,73.889,76.649,77.395
0.000,75.710,75.622,73.831,71.145,69.193,73.914,76.670,77.524
0.000,75.657,75.587,73.794,71.052,69.197,73.894,76.665,77.466
0.000,75.570,75.495,73.885,71.004,69.110,73.851,76.669,77.451
0.000,75.690,75.525,73.900,71.022,69.222,73.915,76.717,77.554
3.418,75.696,75.519,73.913,70.972,69.165,73.948,76.797,77.475
0.000,75.693,75.447,73.938,70.900,69.110,73.940,76.746,77.451
