Time,Mic 1,Mic 2,Mic 3,Mic 4,Mic 5,Mic 6,Mic 7,Mic 8
0.000,73.564,73.941,73.738,68.503,68.944,72.927,76.412,78.282
0.000,73.608,73.920,73.740,68.438,68.918,72.872,76.395,78.244
0.000,73.609,73.870,73.729,68.406,68.906,72.896,76.413,78.022
0.000,73.604,73.881,73.760,68.433,68.888,72.823,76.385,77.962
0.000,73.587,73.914,73.747,68.418,68.944,72.837,76.382,77.747
2.753,73.547,73.906,73.721,68.407,68.979,72.858,76.372,77.851
0.000,73.545,73.899,73.715,68.406,68.968,72.846,76.308,77.850
0.000,73.582,73.889,73.737,68.358,68.957,72.852,76.289,77.683
0.000,73.633,73.926,73.713,68.398,68.944,72.818,76.274,77.972
0.000,73.634,73.870,73.685,68.390,68.925,72.790,76.257,77.860
0.000,73.692,73.880,73.678,68.403,68.885,72.712,76.256,77.793
0.000,73.642,73.837,73.664,68.414,68.900,72.722,76.205,77.851
0.000,73.619,73.839,73.670,68.412,68.879,72.715,76.188,77.658
2.852,73.541,73.832,73.673,68.383,68.880,72.696,76.222,77.572
0.000,73.476,73.838,73.629,68.431,68.894,72.707,76.231,77.370
0.000,73.432,73.816,73.612,68.434,68.953,72.749,76.218,77.168
0.000,73.432,73.881,73.637,68.381,69.026,72.735,76.211,77.009
0.000,73.466,73.905,73.645,68.444,69.045,72.677,76.220,76.855
0.000,73.459,73.918,73.595,68.467,69.019,72.665,76.284,76.728
0.000,73.574,73.887,73.583,68.488,69.015,72.690,76.288,76.650
0.000,73.550,73.857,73.564,68.494,69.032,72.685,76.262,76.524
2.954,73.562,73.936,73.601,68.533,69.077,72.757,76.270,76.457
0.000,73.536,73.964,73.607,68.494,69.061,72.796,76.214,76.346
0.000,73.539,73.933,73.593,68.542,69.102,72.824,76.219,76.363
0.000,73.499,73.905,73.585,68.491,69.082,72.800,76.211,76.227
0.000,73.508,73.868,73.569,68.415,69.102,72.836,76.218,76.152
0.000,73.498,73.899,73.635,68.422,69.102,72.863,76.178,76.090
0.000,73.475,73.872,73.575,68.366,69.078,72.827,76.156,75.938
0.000,73.522,73.863,73.616,68.378,69.031,72.832,76.163,76.061
3.048,73.588,73.869,73.602,68.426,69.091,72.803,76.186,75.950
0.000,73.597,73.907,73.658,68.497,69.082,72.796,76.183,76.144
0.000,73.598,73.890,73.634,68.536,69.122,72.758,76.197,76.122
0.000,73.671,73.984,73.669,68.562,69.155,72.791,76.205,76.067
0.000,73.669,74.040,73.706,68.621,69.183,72.774,76.261,75.919
0.000,73.743,74.063,73.736,68.665,69.197,72.781,76.274,75.812
0.000,73.764,74.067,73.693,68.674,69.208,72.837,76.230,76.488
0.000,73.848,74.098,73.721,68.711,69.233,72.836,76.209,76.442
3.148,73.833,74.115,73.785,68.783,69.227,72.887,76.230,76.475
0.000,73.837,74.140,73.816,68.825,69.277,72.918,76.260,76.438
0.000,73.876,74.198,73.818,68.804,69.264,72.889,76.299,76.785
0.000,73.871,74.173,73.774,68.759,69.253,72.881,76.271,76.620
0.000,73.825,74.152,73.756,68.785,69.228,72.851,76.271,76.673
0.000,73.834,74.108,73.749,68.802,69.194,72.875,76.315,76.579
0.000,73.850,74.065,73.734,68.821,69.212,72.846,76.288,76.510
3.246,73.823,74.071,73.724,68.808,69.185,72.839,76.257,76.443
0.000,73.828,74.117,73.787,68.848,69.189,72.789,76.290,76.290
0.000,73.822,74.116,73.801,68.887,69.193,72.800,76.299,76.292
0.000,73.830,74.100,73.813,68.940,69.186,72.724,76.320,77.407
0.000,73.772,74.077,73.823,68.925,69.148,72.733,76.332,77.863
0.000,73.834,74.185,73.829,68.968,69.183,72.768,76.348,77.916
0.000,73.813,74.143,73.809,68.930,69.201,72.730,76.300,78.221
0.000,73.749,74.093,73.756,68.917,69.170,72.740,76.227,78.469
3.344,73.778,74.113,73.805,68.917,69.151,72.719,76.211,78.491
