Time,Mic 1,Mic 2,Mic 3,Mic 4,Mic 5,Mic 6,Mic 7,Mic 8
0.000,83.766,81.713,80.155,77.578,76.067,81.081,84.220,84.580
0.000,83.827,81.692,80.224,77.655,76.079,81.103,84.201,84.682
0.000,83.833,81.668,80.263,77.736,76.071,81.166,84.210,84.710
0.000,83.827,81.683,80.256,77.786,76.037,81.149,84.297,84.766
0.000,83.853,81.723,80.285,77.817,76.008,81.094,84.316,84.823
0.000,83.973,81.834,80.262,77.865,75.986,81.070,84.304,84.808
0.000,83.984,81.865,80.252,77.871,75.989,81.107,84.382,84.798
1.940,84.038,81.870,80.280,77.870,75.973,81.062,84.356,84.801
0.000,83.968,81.820,80.275,77.844,75.957,81.075,84.346,84.757
0.000,84.052,81.911,80.315,77.885,75.990,81.162,84.486,84.796
0.000,84.078,81.825,80.283,77.869,76.014,81.185,84.464,84.773
0.000,84.034,81.828,80.284,77.861,76.035,81.120,84.419,84.794
0.000,84.033,81.846,80.345,77.900,76.056,81.148,84.460,84.845
0.000,84.097,81.858,80.319,77.948,76.067,81.178,84.525,84.868
0.000,84.028,81.804,80.281,77.904,76.027,81.181,84.488,84.879
2.039,84.005,81.779,80.310,77.883,75.970,81.169,84.427,84.908
0.000,84.012,81.871,80.298,77.887,75.982,81.157,84.460,84.942
0.000,84.086,81.873,80.295,77.872,76.049,81.103,84.354,84.936
0.000,84.134,81.891,80.282,77.846,76.028,81.138,84.404,84.925
0.000,84.112,81.897,80.255,77.816,76.057,81.108,84.422,84.881
0.000,84.112,81.934,80.270,77.742,76.024,81.128,84.398,84.854
0.000,84.085,81.925,80.315,77.727,76.022,81.173,84.359,84.889
0.000,84.024,81.930,80.223,77.695,76.051,81.138,84.305,84.844
2.134,83.983,81.869,80.224,77.688,76.045,81.135,84.330,84.799
0.000,83.954,81.859,80.189,77.606,76.038,81.069,84.267,84.745
0.000,84.038,81.893,80.230,77.594,75.992,81.089,84.257,84.735
0.000,84.090,81.945,80.222,77.594,75.986,81.074,84.371,84.716
0.000,84.057,81.974,80.204,77.553,76.019,81.087,84.343,84.720
0.000,84.129,81.965,80.244,77.578,76.074,81.130,84.292,84.700
0.000,84.104,81.936,80.196,77.516,76.047,81.096,84.226,84.657
2.231,84.112,81.939,80.169,77.497,76.026,81.041,84.146,84.611
0.000,84.104,81.895,80.083,77.500,75.944,80.997,84.158,84.587
0.000,84.119,81.877,80.110,77.491,75.910,81.000,84.129,84.565
0.000,84.100,82.021,80.182,77.484,76.002,81.104,84.233,84.607
0.000,84.073,81.969,80.192,77.478,76.024,81.110,84.123,84.578
0.000,84.038,81.989,80.179,77.448,75.993,81.095,84.117,84.605
0.000,84.026,81.961,80.148,77.399,76.030,81.027,84.108,84.589
