Time,Mic 1,Mic 2,Mic 3,Mic 4,Mic 5,Mic 6,Mic 7,Mic 8
0.000,84.556,84.624,82.257,79.269,78.252,82.501,86.327,88.018
0.000,84.484,84.588,82.196,79.191,78.233,82.465,86.291,87.747
0.000,84.522,84.530,82.134,79.163,78.159,82.385,86.238,87.438
0.000,84.502,84.624,82.127,79.180,78.219,82.446,86.317,87.595
2.031,84.612,84.615,82.139,79.180,78.246,82.476,86.343,87.765
0.000,84.620,84.550,82.204,79.131,78.204,82.461,86.355,87.735
0.000,84.602,84.586,82.281,79.091,78.167,82.416,86.448,87.538
0.000,84.649,84.632,82.285,79.131,78.159,82.519,86.571,87.315
0.000,84.665,84.642,82.183,79.268,78.151,82.512,86.547,87.114
0.000,84.632,84.674,82.191,79.331,78.227,82.561,86.560,87.299
0.000,84.652,84.664,82.180,79.358,78.203,82.553,86.519,87.261
0.000,84.740,84.611,82.148,79.336,78.219,82.563,86.494,87.442
2.130,84.676,84.570,82.120,79.272,78.241,82.547,86.394,88.183
0.000,84.599,84.507,82.118,79.225,78.260,82.545,86.335,88.212
0.000,84.589,84.453,82.127,79.320,78.280,82.617,86.300,88.298
0.000,84.541,84.424,82.189,79.307,78.339,82.686,86.304,88.036
0.000,84.447,84.339,82.094,79.230,78.398,82.665,86.258,87.813
0.000,84.540,84.393,82.145,79.324,78.384,82.702,86.371,87.659
0.000,84.577,84.371,82.110,79.378,78.403,82.707,86.377,87.415
2.228,84.589,84.328,82.160,79.411,78.466,82.743,86.364,87.280
0.000,84.610,84.381,82.175,79.384,78.461,82.781,86.418,87.226
0.000,84.622,84.463,82.231,79.413,78.478,82.756,86.432,87.079
0.000,84.581,84.339,82.229,79.457,78.459,82.740,86.374,86.970
0.000,84.659,84.394,82.305,79.491,78.468,82.739,86.397,86.903
0.000,84.595,84.395,82.318,79.495,78.407,82.702,86.410,86.889
0.000,84.661,84.393,82.359,79.429,78.482,82.741,86.409,87.476
0.000,84.654,84.346,82.284,79.349,78.463,82.704,86.327,87.406
2.327,84.671,84.451,82.294,79.365,78.441,82.652,86.308,87.453
0.000,84.663,84.443,82.420,79.465,78.408,82.675,86.336,87.470
0.000,84.701,84.501,82.523,79.541,78.382,82.785,86.339,87.306
0.000,84.647,84.490,82.605,79.539,78.390,82.747,86.358,87.578
0.000,84.646,84.502,82.624,79.502,78.397,82.777,86.328,87.562
0.000,84.699,84.567,82.605,79.600,78.429,82.764,86.427,87.397
0.000,84.754,84.461,82.617,79.568,78.429,82.792,86.481,88.166
0.000,84.794,84.421,82.558,79.588,78.371,82.775,86.445,87.964
2.423,84.740,84.356,82.467,79.491,78.343,82.662,86.316,87.665
0.000,84.671,84.264,82.383,79.378,78.322,82.525,86.271,87.646
0.000,84.706,84.298,82.444,79.343,78.286,82.500,86.265,87.600
0.000,84.675,84.291,82.361,79.324,78.250,82.484,86.205,87.499
0.000,84.721,84.410,82.421,79.392,78.266,82.491,86.241,87.569
0.000,84.727,84.398,82.419,79.354,78.226,82.535,86.235,87.362
0.000,84.675,84.410,82.314,79.305,78.191,82.513,86.192,87.513
0.000,84.599,84.342,82.308,79.207,78.172,82.517,86.128,87.320
2.521,84.645,84.382,82.388,79.271,78.223,82.613,86.191,87.251
0.000,84.750,84.360,82.281,79.321,78.200,82.539,86.121,87.336
0.000,84.723,84.316,82.194,79.272,78.135,82.486,86.056,87.574
0.000,84.798,84.348,82.181,79.237,78.107,82.443,86.043,88.140
0.000,84.768,84.394,82.121,79.261,78.096,82.430,86.090,87.908
0.000,84.727,84.295,82.030,79.104,78.045,82.342,86.037,87.675
0.000,84.781,84.238,82.110,79.159,78.019,82.370,86.067,88.156
0.000,84.782,84.313,82.109,79.083,78.011,82.357,86.117,88.130
2.624,84.815,84.388,82.100,79.030,77.945,82.380,86.130,88.083
0.000,84.891,84.388,82.109,79.070,77.950,82.412,86.129,88.094
0.000,84.932,84.474,82.242,79.148,78.109,82.559,86.202,87.843
0.000,84.955,84.447,82.303,79.249,78.012,82.594,86.105,87.699
0.000,84.921,84.386,82.232,79.197,78.005,82.524,86.092,87.837
0.000,84.971,84.457,82.233,79.169,77.994,82.481,86.091,87.991
0.000,84.966,84.675,82.531,79.123,78.106,82.562,86.142,87.813
2.722,85.017,84.677,82.449,79.090,78.085,82.510,86.123,87.658
0.000,85.038,84.644,82.324,79.084,78.111,82.490,86.099,87.658
0.000,85.045,84.623,82.277,79.048,78.138,82.462,86.115,87.813
0.000,84.990,84.674,82.334,79.114,78.218,82.513,86.268,88.320
0.000,84.991,84.716,82.294,79.094,78.282,82.494,86.251,88.309
0.000,85.045,84.704,82.304,79.062,78.254,82.503,86.173,88.067
0.000,85.057,84.607,82.321,78.996,78.351,82.579,86.191,87.785
0.000,84.970,84.480,82.237,78.923,78.311,82.549,86.159,87.900
2.820,84.986,84.431,82.307,78.969,78.291,82.689,86.196,88.173
0.000,84.993,84.380,82.302,78.924,78.284,82.665,86.241,88.054
0.000,84.936,84.320,82.302,78.933,78.254,82.665,86.202,87.775
0.000,84.921,84.327,82.434,79.075,78.290,82.632,86.197,87.778
0.000,84.941,84.482,82.388,79.084,78.294,82.675,86.288,87.832
0.000,85.015,84.478,82.442,79.125,78.328,82.704,86.258,88.138
0.000,84.997,84.475,82.428,79.095,78.304,82.744,86.273,87.983
0.000,84.975,84.468,82.446,79.090,78.258,82.742,86.275,88.276
2.912,84.952,84.433,82.462,79.075,78.320,82.716,86.187,88.416
0.000,84.863,84.433,82.431,79.148,78.310,82.695,86.187,88.301
0.000,84.807,84.413,82.466,79.169,78.363,82.683,86.202,88.175
0.000,84.792,84.368,82.481,79.207,78.334,82.721,86.160,87.905
