,0,1,2,3,4,5,6,7,8,,,,,,,,,,
211,0.000462725,0.000145685,0.000129716,0.000578464,0.000318446,0.000684668,0.000798434,0.000511074,0.000729146,,,,,,,,,,
212,0.0004346,0.000141247,0.000126052,0.000567844,0.000324451,0.000693386,0.000801759,0.000525244,0.000736074,,,,,,,,,,
213,0.000407149,0.000137374,0.000121729,0.000557092,0.000332829,0.000701865,0.000805113,0.000539392,0.000744215,,,,,,,,,,
214,0.000380567,0.000134154,0.000117306,0.000546259,0.00034366,0.000710016,0.000808805,0.000553333,0.000753406,,,,,,,,,,
215,0.000355064,0.000131658,0.000113247,0.000535382,0.000356992,0.000717757,0.00081313,0.000566885,0.000763457,,,,,,,,,,
216,0.000330856,0.000129939,0.000109854,0.000524489,0.000372811,0.000725001,0.000818352,0.000579874,0.000774148,,,,,,,,,,
217,0.000308155,0.000129042,0.000107283,0.000513601,0.000391004,0.000731664,0.000824698,0.000592135,0.000785235,,,,,,,,,,
218,0.000287153,0.000129004,0.0001056,0.000502737,0.000411328,0.000737658,0.000832348,0.000603518,0.000796458,,,,,,,,,,
219,0.000268004,0.000129859,0.000104839,0.000491922,0.000433396,0.000742899,0.000841433,0.000613885,0.000807545,,,,,,,,,,
220,0.000250815,0.000131642,0.000105027,0.000481187,0.000456695,0.000747306,0.000852028,0.000623119,0.000818221,,,,,,,,,,
221,0.000235634,0.000134381,0.000106212,0.000470573,0.000480641,0.000750801,0.000864149,0.000631121,0.000828213,,,,,,,,,,
222,0.000222456,0.000138101,0.000108465,0.000460135,0.000504627,0.000753318,0.000877747,0.000637816,0.000837259,,,,,,,,,,
223,0.00021123,0.000142813,0.000111888,0.000449937,0.000528082,0.000754805,0.000892708,0.000643149,0.000845114,,,,,,,,,,
224,0.000201876,0.000148512,0.000116609,0.000440058,0.000550495,0.000755225,0.000908853,0.000647094,0.000851555,,,,,,,,,,
225,0.000194297,0.000155173,0.000122772,0.000430583,0.00057143,0.00075456,0.00092594,0.000649646,0.000856385,,,,,,,,,,
226,0.000188394,0.000162749,0.000130495,0.000421604,0.00059052,0.000752809,0.000943675,0.000650822,0.000859432,,,,,,,,,,
227,0.00018407,0.000171171,0.000139815,0.000413215,0.000607462,0.000749989,0.000961711,0.00065066,0.000860552,,,,,,,,,,
228,0.000181234,0.000180352,0.000150611,0.000405507,0.000622007,0.000746129,0.000979666,0.000649213,0.000859625,,,,,,,,,,
229,0.000179801,0.00019019,0.000162576,0.000398568,0.000633952,0.000741273,0.000997133,0.000646548,0.000856553,,,,,,,,,,
230,0.000179685,0.000200572,0.000175296,0.000392477,0.000643133,0.000735473,0.001013695,0.000642743,0.00085126,,,,,,,,,,
231,0.000180795,0.000211378,0.000188359,0.000387307,0.000649421,0.000728787,0.001028941,0.000637882,0.000843689,,,,,,,,,,
232,0.000183026,0.000222482,0.000201428,0.000383119,0.000652719,0.000721279,0.001042484,0.000632057,0.000833799,,,,,,,,,,
233,0.000186261,0.000233755,0.000214249,0.000379962,0.00065296,0.000713013,0.001053979,0.000625363,0.000821567,,,,,,,,,,
234,0.000190365,0.000245065,0.000226628,0.000377876,0.000650107,0.00070405,0.001063131,0.000617897,0.000806985,,,,,,,,,,
235,0.000195192,0.000256277,0.000238405,0.000376884,0.000644153,0.000694445,0.001069706,0.000609758,0.000790057,,,,,,,,,,
236,0.000200593,0.000267257,0.000249434,0.000376995,0.000635123,0.000684247,0.001073539,0.000601043,0.000770801,,,,,,,,,,
237,0.000206426,0.000277874,0.000259569,0.000378202,0.000623072,0.00067349,0.00107453,0.000591846,0.000749245,,,,,,,,,,
238,0.000212561,0.000287998,0.000268656,0.000380482,0.000608091,0.000662194,0.00107265,0.000582259,0.000725424,,,,,,,,,,
239,0.000218891,0.000297511,0.000276525,0.000383791,0.000590306,0.000650364,0.001067936,0.00057237,0.000699384,,,,,,,,,,
240,0.00022533,0.000306307,0.00028299,0.000388069,0.000569891,0.000637989,0.001060491,0.000562262,0.000671174,,,,,,,,,,
241,0.000231815,0.000314292,0.000287851,0.000393238,0.000547069,0.000625043,0.001050482,0.000552011,0.000640847,,,,,,,,,,
242,0.000238303,0.00032139,0.000290893,0.0003992,0.000522136,0.000611489,0.001038134,0.00054169,0.000608459,,,,,,,,,,
243,0.000244774,0.000327544,0.000291896,0.000405843,0.000495476,0.000597288,0.001023723,0.000531371,0.000574069,,,,,,,,,,
244,0.000251224,0.000332721,0.00029063,0.000413038,0.000467591,0.000582397,0.001007571,0.000521123,0.000537733,,,,,,,,,,
245,0.000257667,0.000336909,0.000286868,0.000420642,0.000439127,0.000566778,0.000990024,0.000511016,0.000499494,,,,,,,,,,
246,0.000264126,0.000340122,0.000280378,0.000428496,0.000410874,0.000550402,0.000971445,0.000501122,0.00045937,,,,,,,,,,
247,0.000270638,0.000342396,0.000270926,0.000436431,0.000383726,0.000533256,0.000952194,0.000491515,0.000417315,,,,,,,,,,
248,0.000277242,0.000343786,0.00025826,0.000444267,0.000358564,0.000515344,0.000932613,0.000482269,0.000373152,,,,,,,,,,
249,0.000283982,0.000344363,0.000242089,0.00045182,0.000336089,0.000496698,0.000913013,0.000473459,0.000326374,,,,,,,,,,
250,0.000290899,0.00034421,0.000222064,0.000458902,0.000316717,0.000477377,0.000893658,0.000465161,0.000275475,,,,,,,,,,
251,0.000298032,0.000343411,0.000197958,0.000465332,0.000300571,0.000457476,0.000874762,0.00045745,0.00021406,,,,,,,,,,
252,0.000305418,0.000342051,0.000172192,0.000470935,0.000287572,0.000437129,0.000856482,0.000450402,0.000175163,,,,,,,,,,
253,0.000313091,0.000340207,0.000152746,0.000475554,0.000277545,0.00041651,0.000838915,0.00044409,0.000151927,,,,,,,,,,
254,0.00032108,0.000337943,0.000139952,0.000479049,0.000270291,0.000395833,0.000822104,0.000438589,0.00013625,,,,,,,,,,
255,0.000329413,0.00033531,0.000131577,0.000481306,0.000265639,0.000375349,0.000806034,0.000433971,0.000125209,,,,,,,,,,
256,0.000338112,0.000332338,0.000126291,0.000482238,0.00026346,0.000355328,0.00079064,0.00043031,0.000117379,,,,,,,,,,
257,0.000347197,0.000329038,0.000123374,0.00048179,0.000263667,0.000336044,0.00077581,0.000427679,0.000111981,,,,,,,,,,
258,0.00035668,0.000325403,0.000122451,0.000479938,0.000266205,0.000317752,0.000761395,0.000426146,0.000108575,,,,,,,,,,
259,0.00036657,0.000321399,0.000123367,0.000476696,0.00027102,0.000300666,0.000747225,0.000425778,0.000106933,,,,,,,,,,
260,0.000376871,0.000316977,0.000126131,0.000472114,0.000278007,0.000284946,0.000733125,0.000426636,0.00010699,,,,,,,,,,
261,0.000387587,0.000312064,0.000130912,0.000466278,0.000286946,0.000270688,0.000718937,0.000428772,0.000108839,,,,,,,,,,
262,0.00039872,0.000306572,0.000138068,0.000459311,0.000297433,0.000257937,0.000704549,0.000432231,0.000112766,,,,,,,,,,
263,0.000410276,0.000300397,0.00014823,0.000451369,0.000308852,0.00024669,0.00068992,0.000437048,0.000119371,,,,,,,,,,
264,0.000422265,0.000293425,0.000162474,0.000442641,0.000320454,0.000236911,0.000675109,0.000443248,0.000129876,,,,,,,,,,
265,0.000434701,0.000285534,0.000182692,0.000433338,0.000331481,0.000228541,0.000660297,0.000450839,0.000147185,,,,,,,,,,
266,0.000447604,0.000276599,0.000212191,0.000423691,0.000341296,0.000221507,0.000645797,0.000459821,0.000182106,,,,,,,,,,
267,0.000460996,0.000266496,0.00025357,0.000413939,0.000349443,0.000215724,0.000632044,0.000470176,0.000215057,,,,,,,,,,
268,0.000474907,0.000255106,0.000298356,0.000404322,0.000355644,0.000211101,0.00061956,0.000481867,0.000240869,,,,,,,,,,
269,0.000489365,0.000242321,0.000341372,0.000395069,0.000359781,0.000207536,0.000608902,0.00049484,0.000262352,,,,,,,,,,
270,0.000504397,0.000228041,0.000382467,0.000386394,0.00036186,0.00020492,0.000600597,0.000509013,0.000280507,,,,,,,,,,
271,0.000520031,0.000212173,0.000421931,0.00037849,0.000361989,0.00020313,0.000595102,0.000524282,0.000295879,,,,,,,,,,
272,0.000536288,0.000194616,0.00045999,0.000371525,0.000360358,0.000202033,0.000592786,0.000540508,0.000308852,,,,,,,,,,
273,0.000553188,0.000175236,0.000496804,0.000365641,0.000357224,0.000201486,0.00059394,0.000557526,0.000319743,,,,,,,,,,
274,0.000570741,0.000153845,0.000532492,0.000360957,0.000352888,0.000201346,0.000598802,0.000575138,0.000328835,,,,,,,,,,
275,0.000588953,0.000130623,0.000567144,0.000357564,0.000347683,0.000201473,0.000607581,0.000593118,0.000336396,,,,,,,,,,
276,0.000607818,0.000110065,0.000600828,0.000355531,0.000341954,0.000201746,0.000620474,0.000611216,0.000342679,,,,,,,,,,
277,0.000627321,9.61E-05,0.000633586,0.000354905,0.000336037,0.000202064,0.000637671,0.000629157,0.000347923,,,,,,,,,,
278,0.000647432,8.65E-05,0.000665439,0.000355713,0.000330248,0.000202356,0.000659345,0.000646653,0.000352354,,,,,,,,,,
279,0.000668108,7.97E-05,0.000696376,0.000357958,0.000324865,0.00020258,0.000685624,0.000663401,0.000356177,,,,,,,,,,
280,0.000689288,7.49E-05,0.00072636,0.000361622,0.000320127,0.000202729,0.000716549,0.000679089,0.000359583,,,,,,,,,,
281,0.0007109,7.15E-05,0.000755322,0.000366662,0.000316228,0.00020284,0.00075202,0.000693404,0.000362738,,,,,,,,,,
282,0.000732855,6.93E-05,0.000783162,0.000373012,0.000313325,0.000202989,0.000791739,0.000706033,0.00036579,,,,,,,,,,
283,0.000755057,6.80E-05,0.000809752,0.000380583,0.000311539,0.000203299,0.000835176,0.000716668,0.000368859,,,,,,,,,,
284,0.0007774,6.78E-05,0.000834934,0.000389258,0.000310962,0.000203929,0.000881576,0.000725018,0.000372045,,,,,,,,,,
285,0.000799776,6.85E-05,0.000858525,0.000398897,0.000311663,0.000205069,0.000930012,0.000730807,0.000375418,,,,,,,,,,
286,0.000822073,7.03E-05,0.000880323,0.000409335,0.000313691,0.000206923,0.000979466,0.000733787,0.000379027,,,,,,,,,,
287,0.000844181,7.34E-05,0.000900109,0.000420385,0.000317073,0.000209696,0.001028919,0.000733736,0.000382894,,,,,,,,,,
288,0.000865995,7.84E-05,0.000917657,0.000431842,0.000321817,0.000213581,0.001077419,0.000730467,0.000387019,,,,,,,,,,
289,0.000887414,8.60E-05,0.000932743,0.000443484,0.000327906,0.00021876,0.001124118,0.000723826,0.000391384,,,,,,,,,,
290,0.000908346,9.79E-05,0.000945148,0.000455078,0.000335304,0.0002254,0.001168289,0.000713694,0.000395951,,,,,,,,,,
291,0.000928708,0.000112583,0.000954672,0.000466386,0.000343948,0.000233666,0.001209332,0.00069999,0.000400667,,,,,,,,,,
292,0.00094843,0.000125273,0.000961141,0.000477171,0.000353758,0.000243723,0.001246764,0.000682666,0.000405467,,,,,,,,,,
293,0.000967458,0.000135598,0.000964414,0.0004872,0.000364639,0.000255739,0.001280214,0.000661711,0.000410272,,,,,,,,,,
294,0.000985752,0.000143923,0.000964391,0.000496254,0.000376489,0.000269888,0.001309417,0.000637147,0.000414995,,,,,,,,,,
295,0.00100329,0.00015058,0.000961019,0.000504128,0.000389211,0.000286342,0.001334209,0.000609023,0.000419541,,,,,,,,,,
296,0.001020067,0.000155861,0.000954298,0.000510645,0.000402713,0.00030525,0.001354514,0.000577418,0.000423808,,,,,,,,,,
297,0.001036097,0.000160035,0.000944283,0.00051565,0.000416917,0.000326725,0.001370346,0.000542423,0.000427692,,,,,,,,,,
298,0.001051408,0.000163355,0.000931087,0.000519025,0.00043176,0.000350806,0.001381793,0.000504133,0.000431085,,,,,,,,,,
299,0.001066043,0.000166055,0.000914879,0.000520686,0.00044719,0.000377429,0.001389016,0.000462623,0.00043388,,,,,,,,,,
300,0.001080061,0.000168342,0.00089589,0.000520591,0.000463168,0.000406411,0.001392236,0.000417914,0.000435969,,,,,,,,,,
301,0.001093528,0.000170398,0.000874403,0.000518744,0.000479659,0.000437436,0.001391723,0.000369952,0.000437244,,,,,,,,,,
302,0.001106521,0.000172373,0.000850759,0.000515195,0.000496639,0.000470078,0.001387792,0.000318887,0.000437598,,,,,,,,,,
303,0.001119125,0.000174384,0.000825349,0.000510046,0.000514079,0.000503825,0.001380791,0.000268249,0.000436923,,,,,,,,,,
304,0.001131429,0.000176521,0.000798613,0.000503447,0.000531956,0.000538117,0.00137109,0.000229274,0.000435113,,,,,,,,,,
305,0.001143528,0.000178842,0.000771031,0.000495596,0.000550241,0.000572385,0.001359075,0.000202419,0.00043206,,,,,,,,,,
306,0.001155518,0.000181378,0.000743116,0.000486733,0.000568902,0.000606066,0.001345135,0.000183539,0.000427656,,,,,,,,,,
307,0.001167494,0.000184132,0.000715397,0.000477134,0.000587904,0.000638629,0.001329651,0.000170043,0.000421795,,,,,,,,,,
308,0.00117955,0.000187078,0.000688401,0.000467096,0.000607202,0.000669582,0.001312989,0.000160455,0.000414376,,,,,,,,,,
309,0.00119177,0.00019016,0.000662634,0.000456927,0.000626745,0.00069848,0.001295484,0.000153919,0.000405302,,,,,,,,,,
310,0.001204232,0.000193296,0.000638559,0.000446931,0.000646471,0.000724933,0.001277437,0.000149941,0.000394486,,,,,,,,,,
311,0.001217003,0.000196374,0.000616572,0.000437396,0.000666312,0.000748611,0.001259102,0.000148274,0.000381845,,,,,,,,,,
312,0.001230133,0.000199262,0.000596996,0.000428584,0.000686193,0.000769246,0.001240688,0.000148871,0.000367309,,,,,,,,,,
313,0.001243661,0.000201811,0.000580072,0.000420722,0.000706029,0.000786635,0.001222351,0.000151877,0.000350812,,,,,,,,,,
314,0.001257611,0.000203871,0.000565968,0.000413998,0.000725735,0.000800646,0.001204199,0.000157682,0.00033229,,,,,,,,,,
315,0.001271989,0.000205297,0.000554782,0.000408562,0.00074522,0.000811213,0.001186286,0.00016704,0.000311673,,,,,,,,,,
316,0.001286787,0.000205962,0.000546561,0.000404529,0.000764387,0.000818339,0.001168617,0.000181332,0.000288867,,,,,,,,,,
317,0.001301981,0.000205763,0.00054131,0.000401977,0.000783138,0.000822093,0.001151148,0.000202974,0.000263713,,,,,,,,,,
318,0.001317532,0.00020463,0.000538998,0.000400957,0.00080137,0.00082261,0.001133789,0.000233725,0.000235903,,,,,,,,,,
319,0.001333384,0.000202527,0.000539567,0.000401489,0.000818976,0.000820085,0.001116404,0.000265924,0.000204766,,,,,,,,,,
320,0.001349467,0.000199451,0.000542924,0.000403565,0.000835845,0.000814769,0.001098819,0.000294079,0.000169385,,,,,,,,,,
321,0.001365699,0.000195435,0.000548941,0.000407148,0.00085186,0.000806963,0.001080824,0.000317972,0.000141378,,,,,,,,,,
322,0.001381985,0.000190539,0.000557441,0.000412174,0.000866902,0.00079701,0.001062185,0.000337956,0.000124117,,,,,,,,,,
323,0.001398221,0.00018485,0.000568199,0.000418543,0.000880851,0.000785288,0.001042644,0.000354332,0.000112635,,,,,,,,,,
324,0.001414296,0.000178474,0.000580927,0.000426126,0.000893582,0.000772195,0.001021934,0.000367337,0.000104739,,,,,,,,,,
325,0.001430099,0.000171531,0.000595281,0.000434761,0.000904973,0.000758139,0.000999785,0.000377175,9.94E-05,,,,,,,,,,
326,0.001445515,0.000164147,0.000610865,0.000444256,0.000914902,0.000743524,0.000975925,0.000384034,9.59E-05,,,,,,,,,,
327,0.001460437,0.000156447,0.000627248,0.000454397,0.000923248,0.00072874,0.000950097,0.000388099,9.40E-05,,,,,,,,,,
328,0.001474762,0.000148548,0.000643975,0.00046495,0.000929893,0.000714147,0.000922055,0.00038956,9.36E-05,,,,,,,,,,
329,0.001488397,0.000140556,0.000660591,0.000475673,0.000934726,0.000700072,0.000891576,0.000388611,9.47E-05,,,,,,,,,,
330,0.00150126,0.000132557,0.000676653,0.000486318,0.000937636,0.000686799,0.000858467,0.000385456,9.73E-05,,,,,,,,,,
331,0.001513286,0.000124621,0.000691744,0.000496639,0.000938524,0.000674564,0.00082257,0.000380313,0.000101771,,,,,,,,,,
332,0.001524421,0.000116798,0.000705481,0.000506397,0.000937296,0.000663562,0.000783775,0.00037341,0.00010861,,,,,,,,,,
333,0.00153463,0.000109121,0.000717524,0.000515361,0.000933869,0.000653938,0.000742043,0.000364991,0.000118857,,,,,,,,,,
334,0.001543893,0.000101619,0.000727577,0.000523314,0.000928174,0.000645798,0.000697443,0.000355313,0.000134655,,,,,,,,,,
335,0.001552207,9.43E-05,0.000735394,0.000530056,0.000920157,0.000639208,0.000650223,0.000344646,0.00016078,,,,,,,,,,
336,0.001559587,8.73E-05,0.000740778,0.000535403,0.000909782,0.000634198,0.000600979,0.000333271,0.000191089,,,,,,,,,,
337,0.001566064,8.07E-05,0.000743583,0.000539192,0.000897031,0.000630763,0.000550946,0.00032147,0.000216871,,,,,,,,,,
338,0.001571683,7.46E-05,0.000743715,0.000541284,0.000881908,0.000628865,0.00050239,0.000309526,0.000239187,,,,,,,,,,
339,0.0015765,6.93E-05,0.000741129,0.000541569,0.000864439,0.000628437,0.000458451,0.000297711,0.000258669,,,,,,,,,,
340,0.001580584,6.51E-05,0.000735825,0.000539966,0.000844672,0.000629384,0.000421715,0.000286273,0.000275641,,,,,,,,,,
341,0.001584005,6.19E-05,0.000727853,0.000536437,0.000822683,0.000631585,0.000392953,0.000275432,0.000290296,,,,,,,,,,
342,0.001586839,5.99E-05,0.000717299,0.000530981,0.000798571,0.0006349,0.000371591,0.000265364,0.000302773,,,,,,,,,,
343,0.001589159,5.88E-05,0.00070429,0.000523651,0.000772469,0.000639168,0.000356676,0.000256201,0.000313187,,,,,,,,,,
344,0.001591033,5.86E-05,0.000688985,0.00051455,0.000744542,0.000644221,0.000347373,0.000248023,0.000321646,,,,,,,,,,
345,0.001592522,5.92E-05,0.000671568,0.000503839,0.000714992,0.000649881,0.000343114,0.000240869,0.000328259,,,,,,,,,,
346,0.001593678,6.08E-05,0.000652246,0.000491737,0.000684064,0.000655968,0.000343611,0.000234736,0.000333136,,,,,,,,,,
347,0.001594538,6.32E-05,0.00063124,0.000478516,0.000652048,0.000662304,0.000348849,0.000229585,0.000336391,,,,,,,,,,
348,0.00159513,6.66E-05,0.00060878,0.000464497,0.000619288,0.000668714,0.000359082,0.000225352,0.000338143,,,,,,,,,,
349,0.001595463,7.12E-05,0.000585098,0.000450033,0.000586181,0.000675032,0.000374854,0.000221944,0.000338511,,,,,,,,,,
350,0.001595533,7.70E-05,0.000560424,0.000435494,0.000553181,0.000681103,0.00039701,0.000219242,0.000337615,,,,,,,,,,
351,0.001595319,8.43E-05,0.00053498,0.00042124,0.00052079,0.000686785,0.000426658,0.0002171,0.000335574,,,,,,,,,,
352,0.001594785,9.33E-05,0.000508982,0.000407599,0.00048954,0.000691953,0.000464895,0.000215339,0.000332502,,,,,,,,,,
353,0.00159388,0.000104134,0.000482639,0.000394849,0.000459959,0.000696501,0.000512039,0.000213747,0.000328509,,,,,,,,,,
354,0.001592538,0.000116557,0.000456161,0.000383207,0.000432523,0.000700345,0.000566526,0.000212073,0.000323699,,,,,,,,,,
355,0.001590683,0.000130227,0.000429766,0.000372822,0.000407605,0.000703427,0.000625051,0.000210031,0.000318172,,,,,,,,,,
356,0.00158823,0.00014468,0.000403695,0.000363783,0.00038545,0.000705715,0.000684326,0.0002073,0.000312022,,,,,,,,,,
357,0.001585088,0.000159512,0.00037823,0.000356126,0.000366159,0.000707208,0.00074213,0.000203531,0.000305338,,,,,,,,,,
358,0.001581165,0.00017441,0.000353707,0.000349842,0.000349721,0.00070793,0.000797161,0.000198351,0.000298207,,,,,,,,,,
359,0.00157637,0.000189141,0.000330525,0.000344887,0.00033604,0.000707936,0.000848647,0.000191357,0.000290715,,,,,,,,,,
360,0.001570617,0.000203519,0.000309123,0.000341183,0.000324971,0.000707311,0.000896099,0.000182093,0.000282949,,,,,,,,,,
361,0.001563828,0.000217396,0.000289918,0.000338626,0.000316349,0.000706161,0.000939193,0.000169972,0.000274998,,,,,,,,,,
362,0.001555939,0.000230643,0.000273237,0.000337076,0.000310003,0.00070462,0.000977712,0.000154011,0.000266957,,,,,,,,,,
363,0.001546896,0.000243155,0.000259258,0.000336362,0.000305759,0.00070284,0.001011526,0.000131538,0.000258926,,,,,,,,,,
364,0.001536663,0.000254842,0.000248008,0.000336283,0.000303437,0.00070099,0.001040582,0.000109788,0.000251013,,,,,,,,,,
365,0.001525221,0.000265628,0.000239407,0.000336603,0.000302835,0.000699248,0.001064903,9.92E-05,0.000243337,,,,,,,,,,
366,0.001512568,0.000275458,0.000233324,0.000337071,0.000303716,0.000697796,0.001084588,9.30E-05,0.000236021,,,,,,,,,,
367,0.001498725,0.00028429,0.000229625,0.00033743,0.000305783,0.000696816,0.001099816,8.96E-05,0.000229194,,,,,,,,,,
368,0.00148373,0.000292103,0.000228195,0.00033744,0.000308675,0.00069648,0.001110841,8.81E-05,0.000222982,,,,,,,,,,
369,0.001467643,0.000298895,0.000228955,0.000336896,0.000311966,0.000696948,0.001117994,8.82E-05,0.0002175,,,,,,,,,,
370,0.001450541,0.000304684,0.000231864,0.000335643,0.000315197,0.000698362,0.001121675,8.97E-05,0.000212851,,,,,,,,,,
371,0.001432522,0.000309506,0.0002369,0.000333592,0.000317907,0.000700842,0.001122344,9.26E-05,0.000209116,,,,,,,,,,
372,0.001413696,0.000313417,0.000244046,0.00033072,0.000319678,0.000704484,0.001120504,9.71E-05,0.000206357,,,,,,,,,,
373,0.001394191,0.000316489,0.000253245,0.000327066,0.00032016,0.000709358,0.00111669,0.00010343,0.000204617,,,,,,,,,,
374,0.00137414,0.000318811,0.000264353,0.000322727,0.000319087,0.000715507,0.001111447,0.000112094,0.000203924,,,,,,,,,,
375,0.001353686,0.000320479,0.000277081,0.000317845,0.000316277,0.000722944,0.001105309,0.000123919,0.000204293,,,,,,,,,,
376,0.001332975,0.000321597,0.000290979,0.000312597,0.000311628,0.00073165,0.001098783,0.000140402,0.000205731,,,,,,,,,,
377,0.001312154,0.000322272,0.000305465,0.00030718,0.000305105,0.000741574,0.00109233,0.000164657,0.000208233,,,,,,,,,,
378,0.001291366,0.00032261,0.000319905,0.000301797,0.000296737,0.00075263,0.001086348,0.000205759,0.000211782,,,,,,,,,,
379,0.001270753,0.000322709,0.000333703,0.000296652,0.000286611,0.000764698,0.001081168,0.000264196,0.000216347,,,,,,,,,,
380,0.00125045,0.000322663,0.000346359,0.000291933,0.000274876,0.000777621,0.00107704,0.000314762,0.000221878,,,,,,,,,,
381,0.001230581,0.000322549,0.000357492,0.00028781,0.00026175,0.000791207,0.001074131,0.000362409,0.000228295,,,,,,,,,,
382,0.001211262,0.000322435,0.000366837,0.000284429,0.000247539,0.000805232,0.001072525,0.000408214,0.000235493,,,,,,,,,,
383,0.001192597,0.00032237,0.000374229,0.000281913,0.000232662,0.000819443,0.001072218,0.000452445,0.000243331,,,,,,,,,,
384,0.001174675,0.000322386,0.000379597,0.000280359,0.000217673,0.000833561,0.001073121,0.000495091,0.000251643,,,,,,,,,,
385,0.001157571,0.000322499,0.000382946,0.000279844,0.000203235,0.000847286,0.001075064,0.000536024,0.000260242,,,,,,,,,,
386,0.001141346,0.000322704,0.000384348,0.000280421,0.000190016,0.000860301,0.001077793,0.00057506,0.000268927,,,,,,,,,,
387,0.001126043,0.000322981,0.000383933,0.000282123,0.000178527,0.000872281,0.001080978,0.000611988,0.000277499,,,,,,,,,,
388,0.001111695,0.000323291,0.000381875,0.000284966,0.00016903,0.000882892,0.001084222,0.00064659,0.000285762,,,,,,,,,,
389,0.001098316,0.000323582,0.000378384,0.000288943,0.00016157,0.000891801,0.001087067,0.000678647,0.000293535,,,,,,,,,,
390,0.001085913,0.00032379,0.000373694,0.000294024,0.000156068,0.000898681,0.001089011,0.000707947,0.000300657,,,,,,,,,,
391,0.001074479,0.000323842,0.000368048,0.00030016,0.00015241,0.000903217,0.001089525,0.000734295,0.000306981,,,,,,,,,,
392,0.001063995,0.000323662,0.00036169,0.000307271,0.0001505,0.000905113,0.001088074,0.000757509,0.000312387,,,,,,,,,,
393,0.001054437,0.000323171,0.000354851,0.000315258,0.000150281,0.000904101,0.001084136,0.000777432,0.000316775,,,,,,,,,,
394,0.001045771,0.000322298,0.000347741,0.000323992,0.000151745,0.000899945,0.00107723,0.000793928,0.000320068,,,,,,,,,,
395,0.001037955,0.000320981,0.000340543,0.000333324,0.000154936,0.000892454,0.00106693,0.00080689,0.000322212,,,,,,,,,,
396,0.001030944,0.000319172,0.000333407,0.000343085,0.000159937,0.000881487,0.001052884,0.000816236,0.000323178,,,,,,,,,,
397,0.001024685,0.000316842,0.000326449,0.000353092,0.00016686,0.000866961,0.001034825,0.000821914,0.000322957,,,,,,,,,,
398,0.001019124,0.000313981,0.000319752,0.000363148,0.000175789,0.000848863,0.001012581,0.000823902,0.000321562,,,,,,,,,,
399,0.001014205,0.000310604,0.00031337,0.000373053,0.000186709,0.000827254,0.00098608,0.000822205,0.000319027,,,,,,,,,,
400,0.001009868,0.000306748,0.000307325,0.000382601,0.000199407,0.000802286,0.000955352,0.000816856,0.000315405,,,,,,,,,,
401,0.001006057,0.000302477,0.000301616,0.000391589,0.000213414,0.000774211,0.000920536,0.000807918,0.000310772,,,,,,,,,,
402,0.001002717,0.00029787,0.000296222,0.000399819,0.000228082,0.000743397,0.000881886,0.000795476,0.000305218,,,,,,,,,,
403,0.000999793,0.00029303,0.000291101,0.000407099,0.000242734,0.000710344,0.000839776,0.000779643,0.000298853,,,,,,,,,,
404,0.000997236,0.000288069,0.000286199,0.000413251,0.000256791,0.000675702,0.000794716,0.000760553,0.000291806,,,,,,,,,,
405,0.000994997,0.000283108,0.000281453,0.000418112,0.000269803,0.000640271,0.000747377,0.000738363,0.00028422,,,,,,,,,,
406,0.000993032,0.000278271,0.000276792,0.000421536,0.000281441,0.000604982,0.000698618,0.000713248,0.000276252,,,,,,,,,,
407,0.000991301,0.000273678,0.000272149,0.000423398,0.00029146,0.000570835,0.000649511,0.0006854,0.000268072,,,,,,,,,,
408,0.000989766,0.000269441,0.00026746,0.000423599,0.000299686,0.000538793,0.000601343,0.000655024,0.000259853,,,,,,,,,,
409,0.000988393,0.000265659,0.000262672,0.000422067,0.000305994,0.000509657,0.000555528,0.000622334,0.000251768,,,,,,,,,,
410,0.000987152,0.000262419,0.000257747,0.000418756,0.000310301,0.000483979,0.000513401,0.000587549,0.000243985,,,,,,,,,,
411,0.000986016,0.000259796,0.000252662,0.000413653,0.000312566,0.000462047,0.000475963,0.000550888,0.000236654,,,,,,,,,,
412,0.000984963,0.000257847,0.000247411,0.000406773,0.000312785,0.000443936,0.000443714,0.000512563,0.000229908,,,,,,,,,,
413,0.000983972,0.000256619,0.000242007,0.000398159,0.000310991,0.000429586,0.000416691,0.000472768,0.000223854,,,,,,,,,,
414,0.000983025,0.000256146,0.000236476,0.000387883,0.00030726,0.000418878,0.000394634,0.000431669,0.000218575,,,,,,,,,,
415,0.000982107,0.000256448,0.000230859,0.00037604,0.000301707,0.000411683,0.000377165,0.000389379,0.000214129,,,,,,,,,,
416,0.000981199,0.000257536,0.000225207,0.000362748,0.000294498,0.000407897,0.000363901,0.000345905,0.000210549,,,,,,,,,,
417,0.000980284,0.000259407,0.000219582,0.000348143,0.000285846,0.000407446,0.000354525,0.000301038,0.000207851,,,,,,,,,,
418,0.000979341,0.000262046,0.000214054,0.000332372,0.000276018,0.000410279,0.000348807,0.000254019,0.000206029,,,,,,,,,,
419,0.000978346,0.000265427,0.0002087,0.000315594,0.000265334,0.000416347,0.000346606,0.000202726,0.000205061,,,,,,,,,,
420,0.000977269,0.00026951,0.000203606,0.00029797,0.000254157,0.00042556,0.000347859,0.00016279,0.000204911,,,,,,,,,,
