Time,Mic 1,Mic 2,Mic 3,Mic 4,Mic 5,Mic 6,Mic 7,Mic 8
0.000,72.872,71.787,69.772,66.848,67.376,71.219,74.000,78.799
0.000,72.989,71.880,69.823,66.981,67.366,71.197,74.099,79.052
0.000,73.044,71.928,69.911,66.987,67.383,71.179,74.103,80.919
0.000,73.071,71.963,69.904,66.980,67.436,71.219,74.207,81.049
0.000,73.169,72.027,69.948,66.983,67.448,71.257,74.342,81.400
0.000,73.234,72.130,69.987,67.027,67.494,71.250,74.446,81.174
1.935,73.260,72.074,69.989,67.083,67.496,71.220,74.402,81.210
0.000,73.231,71.992,69.965,67.105,67.476,71.173,74.352,81.044
0.000,73.253,71.966,69.964,67.156,67.493,71.169,74.316,80.713
0.000,73.265,71.980,69.936,67.118,67.491,71.135,74.256,80.390
0.000,73.293,72.008,69.912,67.115,67.506,71.146,74.215,80.078
0.000,73.270,71.961,69.905,67.081,67.522,71.114,74.155,79.804
0.000,73.203,71.898,69.859,67.025,67.554,71.118,74.136,79.482
0.000,73.179,71.922,69.876,66.996,67.547,71.100,74.091,79.497
2.031,73.123,71.885,69.807,66.933,67.479,71.085,74.155,79.258
0.000,73.147,71.942,69.778,66.972,67.425,71.099,74.242,79.119
0.000,73.111,71.954,69.791,66.953,67.481,71.148,74.270,79.684
0.000,73.057,72.033,69.789,66.873,67.531,71.151,74.271,80.476
0.000,73.033,72.047,69.761,66.831,67.547,71.173,74.260,80.347
0.000,73.028,71.997,69.743,66.745,67.597,71.205,74.229,80.247
0.000,72.999,71.979,69.661,66.696,67.590,71.157,74.179,80.219
0.000,73.008,71.908,69.592,66.634,67.590,71.152,74.156,80.816
2.134,73.039,71.921,69.629,66.575,67.508,71.094,74.139,81.306
0.000,73.051,71.877,69.667,66.576,67.513,71.116,74.161,81.022
0.000,73.010,71.871,69.691,66.526,67.461,71.057,74.184,80.814
0.000,73.013,71.914,69.697,66.480,67.504,71.059,74.284,80.605
0.000,73.083,71.966,69.762,66.562,67.498,71.071,74.329,80.321
0.000,73.078,71.938,69.756,66.537,67.440,71.058,74.330,80.025
0.000,73.084,71.887,69.727,66.518,67.410,71.033,74.336,79.723
2.229,73.071,71.829,69.715,66.532,67.433,71.115,74.343,79.717
0.000,73.064,71.803,69.675,66.532,67.450,71.168,74.329,79.797
0.000,73.051,71.838,69.652,66.528,67.441,71.202,74.348,79.576
0.000,73.065,71.838,69.664,66.511,67.457,71.242,74.373,79.574
0.000,73.071,71.832,69.662,66.537,67.494,71.296,74.360,79.312
0.000,73.099,71.897,69.679,66.574,67.555,71.380,74.407,79.182
0.000,73.076,71.983,69.652,66.563,67.604,71.401,74.412,79.165
0.000,73.107,72.030,69.662,66.608,67.611,71.458,74.459,79.426
2.327,73.161,72.041,69.782,66.627,67.638,71.467,74.430,79.603
0.000,73.074,71.968,69.767,66.567,67.560,71.438,74.385,79.464
0.000,73.055,71.922,69.766,66.548,67.481,71.379,74.329,79.610
0.000,73.036,71.889,69.734,66.519,67.428,71.389,74.320,79.667
0.000,72.998,71.856,69.760,66.486,67.349,71.304,74.278,79.933
0.000,72.933,71.826,69.724,66.424,67.265,71.305,74.288,79.843
0.000,72.865,71.737,69.685,66.360,67.206,71.268,74.255,79.544
0.000,72.925,71.760,69.706,66.373,67.207,71.256,74.308,79.258
2.426,72.961,71.715,69.693,66.358,67.223,71.258,74.345,78.959
